symbol,expiry,strike,stock_price,call_bid,call_ask,call_volume,call_open_interest,call_bid_iv,call_ask_iv,call_mid_iv,call_model_iv,call_delta,call_gamma,call_vega,call_theta,put_bid,put_ask,put_volume,put_open_interest,put_bid_iv,put_ask_iv,put_mid_iv,put_model_iv,put_delta,put_gamma,put_vega,put_theta,atm_iv,expiry_date,days_to_expiry
DKNG,20260918,22.5,22.6,4.1,4.6,15.0,0.0,0.5711352521181697,0.6480770636201475,0.6096061578691586,0.611416174464906,0.6125187723375328,0.03701223021532378,0.06491553275218997,-0.010698433484502168,3.6,3.8,15.0,271.0,0.58135676301836,0.6120572802031928,0.5967070216107764,0.611416174464906,-0.3940464767476001,0.03809923162241015,0.06501044732807237,-0.008633243292563098,0.6031565897399676,2026-09-18,205
DKS,20260320,210.0,212.23000000000002,13.1,14.5,12.0,0.0,0.5568199566059326,0.6235339076721125,0.5901769321390226,0.5758908347635525,0.5614676034591664,0.01289251534800861,0.20984038600161448,-0.2766042729298732,10.5,11.7,23.0,69.0,0.5537108594829341,0.6108842593131226,0.5822975593980284,0.5758908347635525,-0.4398173062156569,0.012943409450065774,0.20986718421054107,-0.2552781861245563,0.5862372457685254,2026-03-20,23
DKS,20260417,210.0,212.23000000000002,14.9,16.8,2.0,0.0,0.4228176483260386,0.4838573001673754,0.453337474246707,0.476632606999743,0.5676950541939709,0.010439346823939762,0.31118449377913393,-0.15645599946701694,13.2,15.0,0.0,18.0,0.4663259796575778,0.5241586277373548,0.4952423036974663,0.476632606999743,-0.4349440331400035,0.010556699841571425,0.3112559729024351,-0.1369646994528697,0.4742898889720867,2026-04-17,51
DLTR,20260320,129.0,129.07,7.35,7.65,3.0,0.0,0.5552794244155388,0.5786043534952797,0.5669418889554092,0.5689354508675272,0.5366360652533514,0.021667096848959632,0.12861032175789955,-0.16688103610968597,6.1,7.3,0.0,0.0,0.4861359920486373,0.5794229363947496,0.5327794642216934,0.5689354508675272,-0.4650580845409935,0.021794797735510015,0.12859791541758092,-0.15406837722341926,0.5498606765885513,2026-03-20,23
DLTR,20260327,129.0,129.07,7.75,8.8,0.0,0.0,0.5104959891952404,0.582077835121852,0.5462869121585462,0.5231344047754882,0.5410213200968129,0.02056091833649427,0.14673816304361953,-0.1355686464810244,6.6,7.8,0.0,3.0,0.4627840374394737,0.5445733072901381,0.5036786723648059,0.5231344047754882,-0.4608471112618805,0.02071449733386512,0.14672908408621943,-0.12280409744307885,0.5249827922616761,2026-03-27,30
DLTR,20260821,130.0,129.07,15.9,18.15,0.0,0.0,0.4257781750309638,0.4896295797309753,0.45770387738096957,0.4321329547087844,0.5749558569523474,0.010103382139544504,0.3527705033517492,-0.04930731069279659,14.6,14.85,6.0,3021.0,0.425044969020416,0.4321329547087844,0.42858896186460016,0.4321329547087844,-0.43410667046212403,0.01047871503463817,0.3526049492680876,-0.03716496582320339,0.4431464196227849,2026-08-21,177
DOC,20260320,17.5,17.37,0.3,0.35,134.0,0.0,0.2057393029202986,0.23553719191352726,0.22063824741691293,0.2202192004508461,0.4736970473017734,0.44095395504395646,0.016774352985785834,-0.010572906448690078,0.45,0.55,24.0,487.0,0.18860658284720797,0.24802187354250418,0.21831422819485607,0.2202192004508461,-0.5811314018214476,0.4121986643354802,0.01682010374513565,-0.007020543431844717,0.2194762378058845,2026-03-20,23
DOC,20260417,17.5,17.37,0.55,0.65,196.0,0.0,0.24124774805546417,0.27989860325936655,0.26057317565741533,0.2721539141748646,0.4875660945790598,0.23306321926246665,0.025848365226740944,-0.008050687330460216,0.7,0.8,41.0,863.0,0.2345255008329755,0.2733108245165281,0.2539181626747518,0.2721539141748646,-0.526473050669472,0.2339023397924603,0.025781329797152752,-0.006041710111745702,0.2572456691660836,2026-04-17,51
DOC,20260717,17.5,17.37,0.85,1.0,3.0,0.0,0.2269869508679714,0.26325127770224127,0.24511911428510635,0.249475672726207,0.5033575964053882,0.15954420377586212,0.04131925938117864,-0.004862262575432541,1.05,1.4,0.0,374.0,0.19982524553835837,0.2833235113818502,0.24157437846010427,0.249475672726207,-0.5259615565608411,0.15203602945832675,0.04179533277079783,-0.002572136339305864,0.2433467463726053,2026-07-17,142
DOC,20261016,17.5,17.37,1.0,1.3,3.0,0.0,0.22062074881268404,0.2779676665371631,0.24929420767492355,0.24984568646016245,0.5032932521774472,0.12881600953179226,0.05227261857916332,-0.003856537596029108,1.45,1.8,0.0,0.0,0.21932399862951485,0.2853902891633833,0.2523571438964491,0.24984568646016245,-0.5226399698851639,0.12068747584979399,0.05292470238090852,-0.0017227339498806504,0.2508256757856863,2026-10-16,233
DOCN,20260320,61.0,60.910000000000004,4.3,4.7,4.0,0.0,0.7079956461664817,0.7575255170492735,0.7327605816078776,0.7096366881345721,0.5349945783583109,0.036867252749898674,0.06058153010750811,-0.09741391409323619,4.2,4.6,7.0,0.0,0.6877460459703483,0.737267042727778,0.7125065443490631,0.7096366881345721,-0.46636365890692305,0.03703905669912567,0.060577960545509235,-0.09137102413596843,0.7226335629784704,2026-03-20,23
DOCN,20260327,61.0,60.910000000000004,4.3,5.4,0.0,0.0,0.6024899911300542,0.776175890595539,0.6893329408627966,0.7093451756666892,0.5433252805500435,0.03221971886276533,0.06909288036489691,-0.08532469156308586,4.3,5.9,0.0,1.0,0.6197626675650675,0.8515113260505276,0.7356369968077976,0.7093451756666892,-0.45827675359435005,0.03240068962735771,0.06909233171000029,-0.079307093962103,0.7124849688352971,2026-03-27,30
DOCN,20260821,60.0,60.910000000000004,10.9,12.9,4.0,0.0,0.598559078124225,0.7221655936704887,0.6603623358973569,0.7018371442056819,0.6222742346276692,0.012797238309291444,0.1612352034127582,-0.03471794043671217,9.8,12.0,0.0,18.0,0.6455838613205039,0.7819102646473736,0.7137470629839388,0.7018371442056819,-0.3827451512870864,0.013088853476552188,0.16148059672735293,-0.029139398385591875,0.6870546994406479,2026-08-21,177
DOCS,20260320,25.0,24.63,1.3,1.4,472.0,0.0,0.5828157242395196,0.6232659430751568,0.6030408336573382,0.5980387113798845,0.4955538827612536,0.11061172345014274,0.02472656760459402,-0.03295559110894919,1.65,1.75,505.0,628.0,0.5980387113798845,0.6385155549270103,0.6182771331534473,0.5980387113798845,-0.5062854463725397,0.1113033788528687,0.024714683452274233,-0.030486246627157598,0.6106589834053928,2026-03-20,23
DOCS,20260417,25.0,24.63,2.05,2.2,7.0,0.0,0.5866033208680549,0.6275647751719541,0.6070840480200045,0.6076074790798548,0.5287852588986804,0.07133665221527023,0.0366145921891774,-0.02309281326260315,1.2,2.45,0.0,,0.28878955963772346,0.6292663317386646,0.45902794568819405,0.6076074790798548,-0.4740658150428348,0.07207359885315859,0.03660399654963209,-0.02066002311024162,0.5330559968540993,2026-04-17,51
DOCS,20260821,25.0,24.63,4.9,5.1,0.0,0.0,0.7175110027144761,0.7478008227581295,0.7326559127363028,0.7341094322954624,0.6038667285923655,0.03066150131953546,0.06599036089032229,-0.014763626956684206,4.9,5.0,3.0,586.0,0.7255561396104628,0.7406850775093166,0.7331206085598897,0.7341094322954624,-0.40145098893637404,0.03138289179909103,0.06606406993432756,-0.012462508755679558,0.7328882606480962,2026-08-21,177
DOCU,20260320,43.5,43.25,3.2,3.55,1.0,0.0,0.7548703475506306,0.8360552493188587,0.7954627984347447,0.7987012576004896,0.5323561243007144,0.04605331133821035,0.04309744918047809,-0.07763545041503805,3.5,3.95,2.0,1.0,0.7884796541687582,0.8929283887721907,0.8407040214704744,0.7987012576004896,-0.46885920645092743,0.046246933726468986,0.04309571642109988,-0.07332991261351562,0.8180834099526095,2026-03-20,23
DOCU,20260618,42.5,43.25,6.1,6.9,3.0,0.0,0.5773922263419566,0.6632649175869741,0.6203285719644653,0.6526283466036953,0.6035222581700102,0.02462090404315223,0.09299918280291486,-0.029029056874548154,5.45,5.65,1.0,271.0,0.6394354828333381,0.6662850339360874,0.6528602583847127,0.6526283466036953,-0.4004305876770293,0.025029539955804085,0.09307445562529715,-0.024865055309176043,0.636594415174589,2026-06-18,113
DOCU,20260918,42.5,43.25,7.75,8.85,0.0,0.0,0.5469327987465705,0.6360189664070525,0.5914758825768115,0.6238490798078031,0.6241808764151237,0.018801651669187708,0.12310914080862467,-0.020697199566336977,6.95,7.75,2.0,1521.0,0.6099162060096069,0.674842589653098,0.6423793978313524,0.6238490798078031,-0.381976804358552,0.0193281623946291,0.12333029979492327,-0.016787648064886973,0.616927640204082,2026-09-18,205
DOV,20260320,230.0,227.68,4.4,5.8,3.0,0.0,0.23797385345122749,0.31654169551880607,0.27725777448501676,0.27119578998517535,0.4565623378324158,0.025740133629517613,0.2295964709794278,-0.14702931777252193,6.5,7.6,26.0,571.0,0.21193825442271239,0.27871742546692074,0.24532783994481655,0.27119578998517535,-0.5484631814368988,0.026165516446576685,0.22860377575806456,-0.12432620722407783,0.26129280721491666,2026-03-20,23
DOV,20260417,230.0,227.68,7.3,7.9,0.0,0.0,0.23605489912992603,0.2536442205410929,0.2448495598355095,0.2536442205410929,0.4927671164684053,0.01854348028474621,0.34083529534956103,-0.09624788099483084,8.6,9.5,0.0,0.0,0.22581653789348233,0.25823227446539404,0.24202440617943818,0.2536442205410929,-0.5156055877827896,0.019087699983703875,0.339462151858152,-0.07397648773244114,0.24343698300747385,2026-04-17,51
DOW,20260320,30.0,29.82,1.15,1.22,173.0,0.0,0.4621231317929975,0.48565303478033983,0.47388808328666865,0.46417995067013157,0.4688714398043553,0.11613037240965886,0.029754158563429778,-0.03161720661541567,1.6,1.66,57.0,,0.4467190478662014,0.4702828870028147,0.4585009674345081,0.46417995067013157,-0.5337164896219428,0.11713344699969239,0.029710261748312705,-0.02861973778227922,0.46619452536058836,2026-03-20,23
DOW,20260327,29.5,29.82,1.4,1.68,0.0,0.0,0.4099299397501488,0.493381910538999,0.45165592514457387,0.44293578175299325,0.5304944182132568,0.10686794504470556,0.03355568218020011,-0.026441472545230216,1.31,1.61,1.0,21.0,0.39332441385864925,0.48276087399457085,0.4380426439266101,0.44293578175299325,-0.4722181386822877,0.10786407950699786,0.033543354546377024,-0.02349504655833079,0.44484928453559197,2026-03-27,30
DOX,20260320,65.0,66.65,3.0,3.4,1.0,0.0,0.3003877428003839,0.3324526972540355,0.3164202200272097,0.3195139974661674,0.6475251508900789,0.0696874123456639,0.06240310279605854,-0.048149360978361866,1.25,1.4,5.0,132.0,0.30519182228249303,0.3212142117049834,0.3132030169937382,0.3195139974661674,-0.35450192980326023,0.0702791851701895,0.06245382640338626,-0.041535770654399284,0.31481161851047396,2026-03-20,23
DOX,20260417,65.0,66.65,3.5,4.2,4.0,,0.2708103813604583,0.3455476412560627,0.30817901130826053,0.31293900297726174,0.6162162706567087,0.05270373487809207,0.09375749176120296,-0.03796987036447508,1.95,2.5,2.0,,0.26272002764949576,0.3198601758762381,0.29129010176286696,0.31293900297726174,-0.40959975576900204,0.05095025167938268,0.09635838493870708,-0.026820164123787293,0.29973455653556375,2026-04-17,51
DOX,20260717,65.0,66.65,5.3,6.3,0.0,0.0,0.2701885187171526,0.3333217339293839,0.3017551263232683,0.30120068554186363,0.5974591340690448,0.03182222587175022,0.1584344256900545,-0.020188936646897027,3.8,4.7,0.0,141.0,0.28199864186638834,0.3383139098288569,0.3101562758476226,0.30120068554186363,-0.4129338897977308,0.0319482300467843,0.15981212465458405,-0.013909566040593013,0.30595570108544545,2026-07-17,142
DOX,20261016,65.0,66.65,6.6,7.7,0.0,0.0,0.2729164453540044,0.3282214496851317,0.3005689475195681,0.293815109769692,0.6019739219211373,0.025716896532117322,0.1988199544647058,-0.015829446045930062,5.2,6.1,0.0,0.0,0.28959677515643606,0.33413835401009956,0.3118675645832678,0.293815109769692,-0.4154247289236121,0.02570938095700953,0.20211908349905094,-0.009453169661270522,0.30621825605141795,2026-10-16,233
DPZ,20260320,410.0,402.86,7.6,9.1,11.0,0.0,0.26205723254114993,0.30279255735635147,0.28242489494875067,0.2809019012118851,0.41901745768662074,0.014084994316795146,0.3926653067168946,-0.2590626565241747,14.7,16.3,3.0,112.0,0.26000502158892663,0.3008187537999606,0.2804118876944436,0.2809019012118851,-0.5899834170317645,0.013877418621717668,0.39189919378508264,-0.2175653361691534,0.28141839132159713,2026-03-20,23
DPZ,20260417,400.0,402.86,17.2,20.8,0.0,0.0,0.25400807018404914,0.31480813630952525,0.2844081032467872,0.27460920901139463,0.5581994050301454,0.009606424114239271,0.5920884192840887,-0.18215349448941254,13.4,15.0,0.0,7.0,0.2535020293942398,0.28054161821604345,0.2670218238051416,0.27460920901139463,-0.44781411603135785,0.009821171414318292,0.5918592958652908,-0.14272798117656116,0.2757149635259644,2026-04-17,51
DPZ,20260618,410.0,402.86,23.3,29.0,0.0,0.0,0.27935586176809235,0.3438320215295989,0.31159394164884563,0.3001016753173604,0.5130129409944787,0.005979432005845266,0.884367501050221,-0.13702882770112268,27.5,30.5,0.0,25.0,0.28248837395104753,0.316559478464277,0.29952392620766227,0.3001016753173604,-0.4977981187554353,0.006214962750502724,0.8803596649132643,-0.09759331260029569,0.30555893392825395,2026-06-18,113
DRI,20260320,210.0,212.54,8.8,10.2,1.0,0.0,0.3392204788636451,0.4058814659751141,0.3725509724193796,0.3711868851328102,0.5793391423861834,0.019779296016682314,0.21003216399963165,-0.18312518081992835,5.7,7.2,2.0,134.0,0.33431749745928524,0.4057333092094601,0.37002540333437267,0.3711868851328102,-0.4229132657678855,0.019944440318405157,0.2100593349962283,-0.1620395480222072,0.3712881878768761,2026-03-20,23
DRI,20260417,210.0,212.54,10.3,12.0,0.0,0.0,0.2768601147797256,0.33250867736557815,0.30468439607265185,0.3031554551188925,0.5795886456810129,0.01679216747892247,0.3055300368497864,-0.11345836608246884,7.9,9.6,1.0,155.0,0.28738303470773713,0.3420176683745782,0.31470035154115766,0.3031554551188925,-0.43943575631768106,0.016578392871553084,0.31113813635460374,-0.0810140833465205,0.30969237380690473,2026-04-17,51
DRI,20260717,210.0,212.54,15.8,17.8,0.0,0.0,0.26445160467924517,0.3035797475041284,0.28401567609168676,0.2973092915408712,0.5804463270196973,0.010148697370574774,0.5112689210496093,-0.06452229342131588,12.9,14.3,0.0,75.0,0.2794265332274593,0.3066688046824259,0.2930476689549426,0.2973092915408712,-0.43135750092068537,0.010254413842529049,0.513896212746193,-0.04353908012563146,0.2885316725233147,2026-07-17,142
DRI,20260918,210.0,212.54,18.6,21.5,0.0,0.0,0.2596510008891668,0.3067913772252349,0.28322118905720084,0.2880295296092032,0.5842912491341984,0.0086044923390571,0.6151986845703625,-0.054252990497388964,14.9,17.6,0.0,39.0,0.2709045283756753,0.31475560425044175,0.2928300663130585,0.2880295296092032,-0.42623285449356807,0.008886071340707654,0.6157440363058928,-0.034087913923565694,0.2880256276851297,2026-09-18,205
DT,20260320,35.0,34.96,1.2,1.8,9.0,,0.39323035128971684,0.4935686933125843,0.44339952230115054,0.45489406294921264,0.5279877858433643,0.10023910793653455,0.0348780223030265,-0.03661370365159744,0.65,1.75,0.0,452.0,0.3916618489285285,0.4920324661416216,0.4418471575350751,0.45489406294921264,-0.47422503950254213,0.10098889372003833,0.03486900029135742,-0.03314724191788354,0.4426233399181128,2026-03-20,23
DTE,20260320,145.0,145.85,3.2,3.8,6.0,0.0,0.19003376211398867,0.233494511356574,0.21176413673528133,0.21723947788443324,0.5721561182789765,0.05359079507424626,0.14009685789917503,-0.07389843109705652,2.75,3.3,0.0,,0.1900158640193172,0.2280252621294027,0.20902056307435996,0.21723947788443324,-0.49108787948897625,0.05098191630397842,0.14468406565028857,-0.061815807148994484,0.21039234990482064,2026-03-20,23
DTE,20260417,150.0,145.85,2.2,2.9,2.0,0.0,0.18439850891242565,0.21937681359617847,0.20188766125430208,0.2018037701612812,0.35858444310490817,0.03488047846675177,0.19977331235886941,-0.046211179430559746,6.7,7.6,0.0,2.0,0.17314225241935532,0.22434122918006297,0.19874174079970913,0.2018037701612812,-0.660409974161609,0.03563942680683224,0.19567397199730152,-0.030179630154812287,0.2003147010270056,2026-04-17,51
DTE,20260717,145.0,145.85,7.3,8.0,3.0,0.0,0.19027000401555663,0.21016522784887767,0.20021761593221715,0.19997935948058093,0.5519481050284246,0.02273366565851065,0.35186649629140465,-0.03161071579961128,6.6,7.3,0.0,2.0,0.18862337057836326,0.21111234385559116,0.1998678572169772,0.19997935948058093,-0.46911475138946857,0.02262237651938142,0.35564414665380983,-0.01806583022333541,0.20004273657459717,2026-07-17,142
DTM,20260417,140.0,137.52,2.8,4.1,0.0,0.0,0.19716294837180182,0.26713938192984177,0.2321511651508218,0.2447035738473205,0.4318826333774635,0.03207628028493465,0.19941801040625773,-0.05513066343586859,4.2,8.0,0.0,0.0,0.11689233973866588,0.30521907543932636,0.2110557075889961,0.2447035738473205,-0.5802341691715279,0.03257062603872653,0.19790047613090955,-0.04057123304570176,0.22160343636990895,2026-04-17,51
DTM,20260618,140.0,137.52,4.7,7.0,0.0,0.0,0.19754152352865811,0.26780996723596295,0.23267574538231053,0.23110550715862851,0.4816532534046221,0.023146757900572437,0.29845213883259447,-0.037000529445871067,5.3,9.9,0.0,0.0,0.1170455074279349,0.2729089986642544,0.19497725304609465,0.23110550715862851,-0.5381633784655684,0.023020448617338953,0.2974090990703946,-0.02189858358546104,0.2138264992142026,2026-06-18,113
DUOL,20260320,111.0,111.11,11.6,12.7,22.0,0.0,1.0278308798082383,1.12786056758829,1.0778457236982641,1.040441243567993,0.55736302400409,0.013675402150326034,0.11001211114026432,-0.2562917884097171,11.0,11.8,32.0,0.0,1.0110627419740597,1.083767145656202,1.0474149438151308,1.040441243567993,-0.44380355784094805,0.013724545263067753,0.11001351835416706,-0.24525267912064663,1.0626303337566974,2026-03-20,23
DUOL,20260327,110.0,111.11,12.4,14.3,7.0,0.0,0.9219382404188834,1.0742525267541903,0.9980953835865368,1.0172093131507678,0.5758146962314596,0.012127797360139699,0.12465689982328598,-0.21811063111631235,11.3,12.9,6.0,54.0,0.953267352284414,1.081553828547651,1.0174105904160324,1.0172093131507678,-0.4251897979898611,0.012175033622105877,0.12468233040066501,-0.20719878680166026,1.0077529870012847,2026-03-27,30
DUOL,20260821,110.0,111.11,27.5,30.2,0.0,,0.8613666488102291,0.9546055869230337,0.9079861178666313,0.9068072588313371,0.6412519607456159,0.005327799937797189,0.28940816951956805,-0.07879065497267845,24.8,26.9,1.0,327.0,0.8726344487249998,0.9450236444110316,0.9088290465680158,0.9068072588313371,-0.362764627543084,0.005431566631361258,0.28995078403206165,-0.06868118744623786,0.9084075822173235,2026-08-21,177
DUOL,20260918,110.0,111.11,29.1,31.7,1.0,0.0,0.8479285228486441,0.9319733149336171,0.8899509188911305,0.8995206132426713,0.6496668679088192,0.004947943325399784,0.30874479436403135,-0.07224773278279173,26.2,28.4,0.0,76.0,0.8607138448372545,0.9317208865960911,0.8962173657166728,0.8995206132426713,-0.35472956597148797,0.005057529159650437,0.30948171302210525,-0.062316604163502376,0.8930841423039017,2026-09-18,205
DVA,20260320,150.0,148.78,4.5,5.4,290.0,0.0,0.32563094375417884,0.38590794387346833,0.3557694438138236,0.37628520791166115,0.4945157861403111,0.028445021857414425,0.14922767727266883,-0.13063916615590632,5.3,6.4,9.0,428.0,0.3251385202583563,0.3988965158204259,0.3620175180393911,0.37628520791166115,-0.5084660874335278,0.028731650128638708,0.14908339396726245,-0.11584882791611406,0.35889348092660733,2026-03-20,23
DVA,20260417,150.0,148.78,6.8,8.2,0.0,0.0,0.31291828464516336,0.37608965786422643,0.3445039712546949,0.337731182847082,0.5164143143820654,0.02128430268210195,0.22160486263133006,-0.08116609329939184,7.0,8.6,1.0,18.0,0.3039993760864417,0.3762907032414439,0.3401450396639428,0.337731182847082,-0.4891044052499561,0.021700054117012237,0.22129836126622138,-0.06658536353181521,0.34232450545931886,2026-04-17,51
DVA,20260717,150.0,148.78,13.6,14.3,5.0,0.0,0.35353974750068146,0.37539854803137096,0.36446914776602624,0.35956933456174434,0.5570827621932861,0.011866613059743293,0.3659427682610463,-0.053871426743500095,12.5,13.4,53.0,48.0,0.3488045891487527,0.37068926680401765,0.3597469279763852,0.35956933456174434,-0.45283239112669227,0.012325034485094429,0.3654458246227499,-0.039597432361210494,0.3621080378712057,2026-07-17,142
DVA,20261016,150.0,148.78,17.2,20.1,0.0,0.0,0.3391866564753546,0.4015223762287264,0.37035451635204053,0.37842164056151684,0.5812931476038172,0.008695810354354301,0.46485145243839554,-0.04493021276304887,15.6,18.4,0.0,0.0,0.35099204620376856,0.4112690853936292,0.38113056579869886,0.37842164056151684,-0.4313840943467003,0.00915575418796436,0.46439666255078293,-0.0312285798910672,0.3757425410753697,2026-10-16,233
DXCM,20260320,73.0,72.97,2.8,3.2,0.0,0.0,0.3738586817073467,0.42876764537173867,0.4013131635395427,0.4053758970445641,0.5287833286918656,0.053866806108709364,0.07284830285936783,-0.06847914183425807,2.7,3.3,0.0,1.0,0.378087291903218,0.46048885797695643,0.41928807494008724,0.4053758970445641,-0.4737317887341586,0.054324455299873294,0.07281962004972353,-0.061256909008208016,0.410300619239815,2026-03-20,23
DXCM,20260327,73.0,72.97,3.2,3.7,0.0,0.0,0.3723921143726177,0.4325682461876888,0.40248018028015325,0.3944311070112344,0.5328057749951192,0.04845910994772349,0.0830957602623612,-0.05873753583999575,3.0,3.6,0.0,0.0,0.37013186082438854,0.44237435443102874,0.4062531076277086,0.3944311070112344,-0.4702626653540986,0.0489693029769854,0.08306355253881215,-0.05154040499613499,0.40436664395393096,2026-03-27,30
DY,20260320,430.0,429.08,25.3,28.3,0.0,0.0,0.5864375972066298,0.656631760637007,0.6215346789218184,0.6019209501234349,0.5319730703664399,0.006168835240737178,0.42745007237098775,-0.5873618100766578,24.7,27.4,0.0,8.0,0.5780505253558491,0.6412246559749537,0.6096375906654015,0.6019209501234349,-0.4696466055936703,0.006202851809797598,0.42740584993447683,-0.5447474097438487,0.6155861347936099,2026-03-20,23
DY,20260417,430.0,429.08,32.8,36.5,0.0,,0.502304130793817,0.5606528355651605,0.5314784831794888,0.5312324675599438,0.546891467597301,0.00467861897819125,0.6340683703872898,-0.35334627932496687,31.0,34.0,1.0,2.0,0.4963615874603977,0.5436706172416315,0.5200161023510146,0.5312324675599438,-0.45620903384867967,0.004730833223372143,0.6339667120972692,-0.31138510040194944,0.5257472927652517,2026-04-17,51
DY,20260618,430.0,429.08,50.0,53.0,0.0,0.0,0.5037683042885768,0.5357068212550311,0.5197375627718039,0.520011872716278,0.5720074644581109,0.0031652925842803555,0.9391155387184398,-0.23791778275937503,45.0,48.5,0.0,4.0,0.494406391022837,0.5316600715215782,0.5130332312722077,0.520011872716278,-0.4334212103808385,0.003234152257278194,0.9391511000567832,-0.1958582232405135,0.5163853970220058,2026-06-18,113
